ncols         6
nrows         13
xllcorner     150000
yllcorner     4198700
cellsize      100
NODATA_value  -9999
94.94444274902344	95.23693084716797	95.77959442138672	95.22976684570312	94.94505310058594	94.91984558105469
94.87100219726562	95.59701538085938	95.03291320800781	94.93802642822266	94.92047119140625	94.91010284423828
94.7320327758789	94.78024291992188	94.82308959960938	94.87540435791016	94.88098907470703	94.89962768554688
94.58246612548828	94.60685729980469	94.51195526123047	94.64694213867188	95.53968048095703	95.62960052490234
94.36624145507812	94.39511108398438	94.46881866455078	94.50212860107422	95.36455535888672	95.51567077636719
94.02803802490234	94.0326156616211	94.04228973388672	94.26626586914062	94.42549133300781	94.51551055908203
93.82123565673828	93.80135345458984	93.67990112304688	94.0717544555664	94.25898742675781	94.32588958740234
93.71066284179688	93.67897033691406	93.34867858886719	94.42625427246094	94.7985610961914	0.0
93.53388214111328	93.4415283203125	92.96427154541016	93.99407196044922	0.0	0.0
93.39702606201172	93.15032958984375	92.58670806884766	93.6891098022461	93.9482421875	0.0
93.76805877685547	93.49531555175781	92.24854278564453	93.41738891601562	93.59431457519531	93.62928771972656
93.51476287841797	93.11359405517578	91.85134887695312	92.67263793945312	92.8414077758789	92.86387634277344
92.79518127441406	92.51331329345703	91.33885192871094	92.35002136230469	92.92814636230469	92.98394775390625
